Gender,YOB,Status,Type,Brand,Model,OS,Vendor,Week,Revenue
MALE,1962,ACTIVE,Prepaid,SAMSUNG,GALAXY STAR PRO DUOS (GT-S7262),Android,Google,32,5.97
FEMALE,1986,ACTIVE,Prepaid,SAMSUNG,GALAXY O7 (SM-G600FY),Android,Google,32,6.18
MALE,1988,ACTIVE,Prepaid,WALTON DIGI-TECH,PRIMO E8S,Android,Google,32,6.84
MALE,1986,ACTIVE,Prepaid,SAMSUNG,"GALAXY S DUOS (GT-S7562,GT-S7566)",Android,Google,32,6.93
MALE,1978,ACTIVE,Prepaid,APPLE,IPHONE X (A1865),iOS,Apple,32,7.08
MALE,1963,ACTIVE,Prepaid,NOKIA,1202,Symbian OS,Symbian,32,7.34
MALE,1994,ACTIVE,Prepaid,APPLE,IPHONE 6S (A1688),iOS,Apple,32,8.42
MALE,1984,ACTIVE,Prepaid,ITEL,S11,Android,Google,32,8.52
FEMALE,1981,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google,32,8.56
MALE,1980,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google,32,8.57
MALE,1981,ACTIVE,Prepaid,KINGSTAR,KS-X10,Android,Google,32,8.69
MALE,1976,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google,32,9.16
MALE,1983,ACTIVE,Prepaid,SAMSUNG,GALAXY S III MINI VALUE EDITION (GT-I8200N),Android,Google,32,9.20
MALE,1975,ACTIVE,Prepaid,HUAWEI,Y5II (CUN-L03),Android,Google,32,9.28
MALE,1962,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DS),Android,Google,32,9.32
MALE,1991,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google,32,9.37
FEMALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,32,9.42
MALE,1962,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500F DS),Android,Google,32,9.49
MALE,1978,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,32,9.55
MALE,1967,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google,32,9.97
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google,32,10.02
FEMALE,1983,ACTIVE,Prepaid,NOKIA,108 DUAL SIM (RM-944),Series30,Symbian,32,10.03
MALE,1981,ACTIVE,Prepaid,MICROMAX,X088,Proprietary OS,Proprietary OS,32,10.60
MALE,1969,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,32,10.77
FEMALE,1973,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 CORE DUOS (SM-J701F),Android,Google,32,10.79
MALE,1992,ACTIVE,Prepaid,SYMPHONY,I10,Android,Google,32,11.29
MALE,1993,ACTIVE,Prepaid,XIAOMI,REDMI 5A (MCG3B),Android,Google,32,11.47
MALE,1994,ACTIVE,Prepaid,BLU,JANET L,MTK RTOS,Motorola,32,11.49
MALE,1992,ACTIVE,Prepaid,IMAX,"MX 115, MX 116, MX 117, MX 118, MX 119",Proprietary OS,Proprietary OS,32,12.12
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,32,12.14
MALE,1992,ACTIVE,Prepaid,HUAWEI,Y3II (LUA-L03),Android,Google,32,12.17
MALE,1967,ACTIVE,Prepaid,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian,32,12.56
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 2017 PRO (SM-J530F DS),Android,Google,32,12.77
MALE,1986,ACTIVE,Prepaid,TECNO,SPARK,Android,Google,32,12.78
MALE,1986,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,32,12.83
MALE,1986,SUSPEND,Prepaid,SYMPHONY,"W60, W15, W125, T7I, T8I",Android,Google,32,12.94
MALE,1992,ACTIVE,Prepaid,QUECTEL WIRELESS,"M26,M35,M50,M72,GC65",Proprietary OS,Proprietary OS,32,13.23
MALE,1977,ACTIVE,Prepaid,SYMPHONY,I50,Android,Google,32,13.28
MALE,1987,ACTIVE,Prepaid,SIERRA WIRELESS,AIR PRIME Q2686,Proprietary OS,Proprietary OS,32,13.31
MALE,1982,ACTIVE,Prepaid,NOKIA,"1280, 1282",Symbian OS,Symbian,32,13.36
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google,32,13.40
MALE,1983,ACTIVE,Prepaid,OKAPIA,SLIM JIM,Android,Google,32,13.65
MALE,1989,ACTIVE,Prepaid,HTC,DESIRE 626D (0PLQ110),Android,Google,32,13.87
MALE,1987,ACTIVE,Prepaid,XIAOMI,REDMI 5 (MDG1),Android,Google,32,14.29
MALE,1988,ACTIVE,Prepaid,NOKIA,216 DUAL SIM (RM-1187),Nokia OS,Symbian,32,14.30
MALE,1995,ACTIVE,Prepaid,NOKIA,1200,Symbian OS,Symbian,32,14.30
MALE,1976,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,32,14.33
MALE,1988,ACTIVE,Prepaid,SB TEL,SYMPHONY BL46,Proprietary OS,Proprietary OS,32,14.39
MALE,1996,ACTIVE,Prepaid,WALTON,"PRIMO G5, HM, E4, F5, H4",Android,Google,32,14.42
MALE,1988,ACTIVE,Prepaid,WALTON DIGI-TECH,PRIMO F7S,Android,Google,32,14.42
MALE,1980,ACTIVE,Prepaid,LAVA,IRIS 505,Android,Google,32,14.42
MALE,1977,ACTIVE,Prepaid,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS,32,14.43
FEMALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google,32,14.66
MALE,1997,ACTIVE,Prepaid,MICROMAX,Q351,Android,Google,32,14.68
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,32,14.73
MALE,1973,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,32,14.76
MALE,1959,ACTIVE,Prepaid,WALTON,PRIMO D8I,Android,Google,32,14.87
MALE,1989,ACTIVE,Prepaid,WALTON,PRIMO NH3I,Android,Google,32,15.06
MALE,1985,ACTIVE,Prepaid,WINSTAR,"W7000,W8000,W9000,W902,W903",Proprietary OS,Proprietary OS,32,15.26
MALE,1976,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google,32,15.29
FEMALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME (SM-G360H),Android,Google,32,15.29
MALE,1981,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google,32,15.42
MALE,1996,ACTIVE,Prepaid,ITEL,IT5020,Proprietary OS,Proprietary OS,32,15.58
MALE,1982,ACTIVE,Prepaid,SYMPHONY,"B16, T49, ZV, BL55, T8PRO",Android,Google,32,15.71
FEMALE,1988,ACTIVE,Prepaid,OPPO,A37 (A37FW),Android,Google,32,15.90
FEMALE,1960,ACTIVE,Prepaid,WALTON,"PRIMO C1, C2, F2, G2, R2",Android,Google,32,16.14
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY J3 DUOS HSPA (SM-J320F DD),Android,Google,32,16.65
MALE,1995,ACTIVE,Prepaid,SYMPHONY,"D27, W19, L25",Proprietary OS,Proprietary OS,32,16.77
MALE,1982,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,32,17.36
MALE,1982,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google,32,17.49
MALE,1983,ACTIVE,Prepaid,SAMSUNG,GALAXY J3 2016 DUOS (SM-J320F DS),Android,Google,32,17.88
MALE,1983,ACTIVE,Prepaid,SYMPHONY,"V60, P6, V40, T90, ZVI",Android,Google,32,18.00
MALE,1994,ACTIVE,Prepaid,MOTOROLA,L800T,RTK,NXP LTD,32,18.06
MALE,1988,ACTIVE,Prepaid,ITEL,S12,Android,Google,32,18.20
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRO 2018 (SM-J250F DS),Android,Google,32,18.55
MALE,1998,ACTIVE,Prepaid,WALTON,"PRIMO RM, WALPAD PRO, X4, ZX2, HM2",Android,Google,32,18.60
MALE,1997,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 5 (M1803E7SG),Android,Google,32,18.77
MALE,1994,ACTIVE,Prepaid,LENOVO,"LENOVO A6600,LENOVO A6600 PLUS (A6600D40)",Android,Google,32,18.81
